"順位","管理No","合計スコア"
"1795","TK060520","544"
"1796","CH040147","544"
"1797","KA160161","544"
"1798","CH030070","543"
"1799","CH030039","543"
"1800","TK130260","543"
"1801","KA110025","543"
"1802","NA060140","543"
"1803","IB040139","543"
"1804","KA050006","543"
"1805","IB050060","543"
"1806","KA160294","543"
"1807","GU040030","543"
"1808","KA010334","543"
"1809","KA150218","543"
"1810","KA010154","543"
"1811","KA160340","543"
"1812","KA130002","543"
"1813","KA160211","543"
"1814","IB050140","543"
"1815","TK130210","543"
"1816","TK130012","543"
"1817","KA010039","543"
"1818","KA160292","543"
"1819","YA010076","543"
"1820","IB020014","543"
"1821","CH040176","543"
"1822","KA100053","543"
"1823","YA010155","543"
"1824","KA040003","543"
"1825","KA120049","543"
"1826","KA160071","543"
"1827","KA160065","543"
"1828","CH040360","543"
"1829","KA070221","543"
"1830","KA100052","542"
"1831","KA070346","542"
"1832","KA070576","542"
"1833","TK150075","542"
"1834","KA070036","542"
"1835","KA080320","542"
"1836","GU030422","542"
"1837","TK040231","542"
"1838","YA030005","542"
"1839","TC030161","542"
"1840","KA070276","542"
"1841","TC030102","542"
"1842","KA010159","542"
"1843","KA100022","542"
